OUI,Vendor,Source
98:F2:17,Castlenet Technology Inc.,Wireshark
98:F2:B3,Hewlett Packard Enterprise,Wireshark
98:F4:28,zte corporation,Wireshark
98:F4:AB,Espressif Inc.,Wireshark
98:F5:37,zte corporation,Wireshark
98:F5:A9,Ohsung,Wireshark
98:F6:21,Xiaomi Communications Co Ltd,Wireshark
98:F7:81,ARRIS Group Inc.,Wireshark
98:F7:D7,ARRIS Group Inc.,Wireshark
98:F8:C1,IDT Technology Limited,Wireshark
98:F8:DB,Marini Impianti Industriali s.r.l.,Wireshark
98:F9:C7,IEEE Registration Authority,Wireshark
98:F9:CC,Zhejiang Dahua Technology Co. Ltd.,Wireshark
98:FA:9B,LCFC(HeFei) Electronics Technology co. ltd,Wireshark
98:FA:A7,Innonet,Wireshark
98:FA:E3,Xiaomi Communications Co Ltd,Wireshark
98:FB:12,Grand Electronics (HK) Ltd,Wireshark
98:FB:F5,Atraltech,Wireshark
98:FC:11,Cisco-Linksys LLC,Wireshark
98:FC:84,IEEE Registration Authority,Wireshark
98:FD:74,Act.Co.Ltd,Wireshark
98:FD:B4,Primax Electronics Ltd.,Wireshark
98:FE:03,Ericsson - North America,Wireshark
98:FE:94,Apple Inc.,Wireshark
98:FF:6A,OTEC(Shanghai)Technology Co. Ltd.,Wireshark
98:FF:D0,Lenovo Mobile Communication Technology Ltd.,Wireshark
9A:1B:22,InfoCore Co. Ltd.,Wireshark
9A:56:4B,Cubix Corporation,Wireshark
9A:AD:CA,Credo,Wireshark
9A:B2:F8,SFF Committee,Wireshark
9A:D2:63,FirmTek LLC,Wireshark
9C:00:D3,SHENZHEN IK WORLD Technology Co. Ltd,Wireshark
9C:01:11,Shenzhen Newabel Electronic Co. Ltd.,Wireshark
9C:02:98,Samsung Electronics Co. Ltd,Wireshark
9C:03:9E,Beijing Winchannel Software Technology Co. Ltd,Wireshark
9C:04:73,Tecmobile (International) Ltd.,Wireshark
9C:04:EB,Apple Inc.,Wireshark
9C:05:67,Honor Device Co. Ltd.,Wireshark
9C:05:91,Mellanox Technologies Inc.,Wireshark
9C:05:D6,Ubiquiti Inc,Wireshark
9C:06:1B,Hangzhou H3C Technologies Co. Limited,Wireshark
9C:06:6E,Hytera Communications Corporation Limited,Wireshark
9C:0B:05,eero inc.,Wireshark
9C:0C:35,Shenzhenshi Xinzhongxin Technology Co.Ltd,Wireshark
9C:0C:DF,Guangdong Oppo Mobile Telecommunications Corp. Ltd,Wireshark
9C:0D:AC,Tymphany HK Limited,Wireshark
9C:0E:4A,Shenzhen Vastking Electronic Co. Ltd.,Wireshark
9C:13:AB,Chanson Water Co. Ltd.,Wireshark
9C:14:63,Zhejiang Dahua Technology Co. Ltd.,Wireshark
9C:14:65,Edata Elektronik San. ve Tic. A.Ş.,Wireshark
9C:18:74,Nokia Danmark A/S,Wireshark
9C:19:C2,Dongguan Liesheng Electronic Co. Ltd.,Wireshark
9C:1C:37,AltoBeam (China) Inc.,Wireshark
9C:1C:6D,Hefei Datang Storage Technology Co. Ltd,Wireshark
9C:1D:36,Huawei Technologies Co. Ltd,Wireshark
9C:1D:58,Texas Instruments,Wireshark
9C:1E:95,Actiontec Electronics Inc,Wireshark
9C:1E:A4,Renesas Electronics (Penang) Sdn. Bhd.,Wireshark
9C:1E:CF,Valeo Telematik und Akustik GmbH,Wireshark
9C:1F:CA,Hangzhou AlmightyDigit Technology Co. Ltd,Wireshark
9C:1F:DD,Accupix Inc.,Wireshark
9C:20:7B,Apple Inc.,Wireshark
9C:21:6A,TP-Link Technologies Co. Ltd.,Wireshark
9C:21:83,Broadcom Limited,Wireshark
9C:22:0E,TASCAN Systems GmbH,Wireshark
9C:25:95,Samsung Electronics Co. Ltd,Wireshark
9C:25:BE,Wildlife Acoustics Inc.,Wireshark
9C:28:40,Discovery Technology Ltd..,Wireshark
9C:28:B3,Apple Inc.,Wireshark
9C:28:BF,Continental Automotive Czech Republic s.r.o.,Wireshark
9C:28:EF,Huawei Technologies Co. Ltd,Wireshark
9C:28:F7,Xiaomi Communications Co Ltd,Wireshark
9C:29:3F,Apple Inc.,Wireshark
9C:29:76,Intel Corporate,Wireshark
9C:2A:70,Hon Hai Precision Ind. Co. Ltd.,Wireshark
9C:2A:83,Samsung Electronics Co. Ltd,Wireshark
9C:2B:A6,Ruijie Networks Co. Ltd,Wireshark
9C:2D:CD,LCFC(Hefei) Electronics Technology Co. Ltd,Wireshark
9C:2D:CF,Shishi Tongyun Technology(Chengdu)Co. Ltd.,Wireshark
9C:2E:7A,Samsung Electronics Co. Ltd,Wireshark
9C:2E:A1,Xiaomi Communications Co Ltd,Wireshark
9C:2F:4E,zte corporation,Wireshark
9C:2F:73,Universal Tiancheng Technology (Beijing) Co. Ltd.,Wireshark
9C:2F:9D,Liteon Technology Corporation,Wireshark
9C:30:5B,Hon Hai Precision Ind. Co. Ltd.,Wireshark
9C:30:66,RWE Effizienz GmbH,Wireshark
9C:31:78,Foshan Huadian Intelligent Communications Teachnologies Co. Ltd,Wireshark
9C:31:B6,Kulite Semiconductor Products Inc,Wireshark
9C:31:C3,Sky Uk Limited,Wireshark
9C:32:A9,Sichuan Tianyi Comheart Telecom Co. Ltd,Wireshark
9C:32:CE,Canon Inc.,Wireshark
9C:34:26,ARRIS Group Inc.,Wireshark
9C:35:83,Nipro Diagnostics Inc,Wireshark
9C:35:EB,Apple Inc.,Wireshark
9C:36:F8,Hyundai Kefico,Wireshark
9C:37:F4,Huawei Technologies Co. Ltd,Wireshark
9C:3A:9A,Shenzhen Sundray Technologies Company Limited,Wireshark
9C:3A:AF,Samsung Electronics Co. Ltd,Wireshark
9C:3D:CF,Netgear,Wireshark
9C:3E:53,Apple Inc.,Wireshark
9C:3E:AA,EnvyLogic Co. Ltd.,Wireshark
9C:40:CD,Synclayer Inc.,Wireshark
9C:41:7C,Hame Technology Co. Limited,Wireshark
9C:43:1E,IEEE Registration Authority,Wireshark
9C:44:3D,Chengdu Xuguang Technology Co Ltd,Wireshark
9C:44:A6,SwiftTest Inc.,Wireshark
9C:45:63,DIMEP Sistemas,Wireshark
9C:47:F9,LJU Automatisierungstechnik GmbH,Wireshark
9C:49:7F,Integrated Device Technology (Malaysia) Sdn. Bhd.,Wireshark
9C:4A:7B,Nokia Corporation,Wireshark
9C:4C:AE,Mesa Labs,Wireshark
9C:4E:36,Intel Corporate,Wireshark
9C:4E:8E,ALT Systems Ltd,Wireshark
9C:4E:BF,BoxCast,Wireshark
9C:4F:5F,Google Inc.,Wireshark
9C:4F:CF,TCT mobile ltd,Wireshark
9C:4F:DA,Apple Inc.,Wireshark
9C:50:D1,Murata Manufacturing Co. Ltd.,Wireshark
9C:50:EE,Cambridge Industries(Group) Co. Ltd.,Wireshark
9C:52:F8,Huawei Technologies Co. Ltd,Wireshark
9C:53:22,TP-Link Corporation Limited,Wireshark
9C:53:CD,ENGICAM s.r.l.,Wireshark
9C:54:1C,Shenzhen My-power Technology Co. Ltd,Wireshark
9C:54:40,ChengDu TD Tech,Wireshark
9C:54:67,Nokia,Wireshark
9C:54:C2,New H3C Technologies Co. Ltd,Wireshark
9C:54:CA,Zhengzhou VCOM Science and Technology Co. Ltd,Wireshark
9C:54:DA,SkyBell Technologies Inc.,Wireshark
9C:55:8F,Lockin Technology(Beijing) Co. Ltd.,Wireshark
9C:55:B4,I.S.E. S.r.l.,Wireshark
9C:56:36,Huawei Device Co. Ltd.,Wireshark
9C:57:11,Feitian Xunda(Beijing) Aeronautical Information Technology Co. Ltd.,Wireshark
9C:57:BC,eero inc.,Wireshark
9C:58:3C,Apple Inc.,Wireshark
9C:5A:44,Compal Information (Kunshan) Co. Ltd.,Wireshark
9C:5A:81,Xiaomi Communications Co Ltd,Wireshark
9C:5B:96,NMR Corporation,Wireshark
9C:5C:8D,Firemax Indústria E Comércio De Produtos Eletrônicos Ltda,Wireshark
9C:5C:8E,ASUSTek COMPUTER INC.,Wireshark
9C:5C:F9,Sony Corporation,Wireshark
9C:5D:12,Extreme Networks Inc.,Wireshark
9C:5D:95,VTC Electronics Corp.,Wireshark
9C:5E:73,Calibre UK LTD,Wireshark
9C:5F:5A,Guangdong Oppo Mobile Telecommunications Corp. Ltd,Wireshark
9C:5F:B0,Samsung Electronics Co. Ltd,Wireshark
9C:61:1D,Panasonic Corporation of North America,Wireshark
9C:61:21,Sichuan Tianyi Comheart Telecom Co. Ltd,Wireshark
9C:62:AB,Sumavision Technologies Co. Ltd,Wireshark
9C:63:5B,zte corporation,Wireshark
9C:63:ED,zte corporation,Wireshark
9C:64:5E,Harman Consumer Group,Wireshark
9C:64:8B,Apple Inc.,Wireshark
9C:65:B0,Samsung Electronics Co. Ltd,Wireshark
9C:65:EE,DZS Inc.,Wireshark
9C:65:F9,AcSiP Technology Corp.,Wireshark
9C:65:FA,AcSiP,Wireshark
9C:66:50,Glodio Technolies Co. Ltd Tianjin Branch,Wireshark
9C:68:5B,Octonion SA,Wireshark
9C:68:65,Fiberhome Telecommunication Technologies Co. Ltd,Wireshark
9C:69:37,Qorvo International Pte. Ltd.,Wireshark
9C:69:B4,IEEE Registration Authority,Wireshark
9C:69:D1,Huawei Technologies Co. Ltd,Wireshark
9C:6A:BE,QEES ApS.,Wireshark
9C:6B:00,ASRock Incorporation,Wireshark
9C:6B:37,Renesas Electronics (Penang) Sdn. Bhd.,Wireshark
9C:6B:72,Realme Chongqing MobileTelecommunications Corp Ltd,Wireshark
9C:6B:F0,Shenzhen Yipingfang Network Technology Co. Ltd.,Wireshark
9C:6C:15,Microsoft Corporation,Wireshark
9C:6F:52,zte corporation,Wireshark
9C:71:3A,Huawei Technologies Co. Ltd,Wireshark
9C:73:70,Huawei Technologies Co. Ltd,Wireshark
9C:73:B1,Samsung Electronics Co. Ltd,Wireshark
9C:74:03,Guangdong Oppo Mobile Telecommunications Corp. Ltd,Wireshark
9C:74:1A,Huawei Technologies Co. Ltd,Wireshark
9C:74:6F,Huawei Technologies Co. Ltd,Wireshark
9C:75:14,Wildix srl,Wireshark
9C:75:6E,Ajax Systems DMCC,Wireshark
9C:76:0E,Apple Inc.,Wireshark
9C:76:13,Ring LLC,Wireshark
9C:77:AA,Nadasnv,Wireshark
9C:79:AC,Suntec Software(Shanghai) Co. Ltd.,Wireshark
9C:7A:03,Ciena Corporation,Wireshark
9C:7B:D2,NEOLAB Convergence,Wireshark
9C:7B:EF,Hewlett Packard,Wireshark
9C:7D:A3,Huawei Technologies Co. Ltd,Wireshark
9C:7F:57,UNIC Memory Technology Co Ltd,Wireshark
9C:7F:81,Shenzhen Fast Technologies Co. Ltd,Wireshark
9C:80:7D,SYSCABLE Korea Inc.,Wireshark
9C:80:DF,Arcadyan Technology Corporation,Wireshark
9C:82:3F,Huawei Device Co. Ltd.,Wireshark
9C:82:75,Yichip Microelectronics (Hangzhou) Co. Ltd,Wireshark
9C:82:81,vivo Mobile Communication Co. Ltd.,Wireshark
9C:83:BF,PRO-VISION Inc.,Wireshark
9C:84:B6,Shenzhen iComm Semiconductor CO. Ltd,Wireshark
9C:84:BF,Apple Inc.,Wireshark
9C:85:66,Wingtech Mobile Communications Co. Ltd.,Wireshark
9C:86:DA,Phoenix Geophysics Ltd.,Wireshark
9C:88:24,PetroCloud LLC,Wireshark
9C:88:88,Simac Techniek NV,Wireshark
9C:88:AD,Fiberhome Telecommunication Technologies Co. Ltd,Wireshark
9C:8A:CB,Juniper Networks,Wireshark
9C:8B:A0,Apple Inc.,Wireshark
9C:8B:F1,The Warehouse Limited,Wireshark
9C:8C:6E,Samsung Electronics Co. Ltd,Wireshark
9C:8C:D8,Hewlett Packard Enterprise,Wireshark
9C:8D:1A,INTEG process group inc,Wireshark
9C:8D:7C,Alpsalpine Co Ltd,Wireshark
9C:8D:D3,Leonton Technologies,Wireshark
9C:8E:99,Hewlett Packard,Wireshark
9C:8E:9C,Huawei Device Co. Ltd.,Wireshark
9C:8E:CD,Amcrest Technologies,Wireshark
9C:8E:DC,Teracom Limited,Wireshark
9C:90:19,Beyless,Wireshark
9C:92:4F,Apple Inc.,Wireshark
9C:93:4E,Xerox Corporation,Wireshark
9C:93:B0,Megatronix (Beijing) Technology Co. Ltd.,Wireshark
9C:93:E4,Private,Wireshark
9C:95:61,Hui Zhou Gaoshengda Technology Co. Ltd,Wireshark
9C:95:67,Huawei Device Co. Ltd.,Wireshark
9C:95:6E,Microchip Technology Inc.,Wireshark
9C:95:F8,SmartDoor Systems LLC,Wireshark
9C:97:26,Technicolor Delivery Technologies Belgium NV,Wireshark
9C:97:89,1More,Wireshark
9C:98:11,Guangzhou Sunrise Electronics Development Co. Ltd,Wireshark
9C:99:A0,Xiaomi Communications Co Ltd,Wireshark
9C:99:CD,Voippartners,Wireshark
9C:9A:C0,LEGO System A/S,Wireshark
9C:9C:1D,Starkey Labs Inc.,Wireshark
9C:9C:1F,Espressif Inc.,Wireshark
9C:9C:40,Sichuan Tianyi Comheart Telecom Co. Ltd,Wireshark
9C:9D:5D,Raden Inc,Wireshark
9C:9D:7E,Beijing Xiaomi Mobile Software Co. Ltd,Wireshark
9C:9E:71,Huawei Device Co. Ltd.,Wireshark
9C:A1:0A,Scle Sfe,Wireshark
9C:A1:34,Nike Inc.,Wireshark
9C:A2:F4,TP-Link Corporation Limited,Wireshark
9C:A3:89,Nokia,Wireshark
9C:A3:A9,Guangzhou Juan Optical and Electronical Tech Joint Stock Co. Ltd,Wireshark
9C:A3:BA,SAKURA Internet Inc.,Wireshark
9C:A5:13,Samsung Electronics Co. Ltd,Wireshark
9C:A5:25,Shandong USR IOT Technology Limited,Wireshark
9C:A5:70,eero inc.,Wireshark
9C:A5:77,Osorno Enterprises Inc.,Wireshark
9C:A5:C0,vivo Mobile Communication Co. Ltd.,Wireshark
9C:A6:15,TP-Link Technologies Co. Ltd.,Wireshark
9C:A6:9D,Whaley Technology Co.Ltd,Wireshark
9C:A9:E4,zte corporation,Wireshark
9C:AA:1B,Microsoft Corporation,Wireshark
9C:AC:6D,Universal Electronics Inc.,Wireshark
9C:AD:97,Hon Hai Precision Ind. Co. Ltd.,Wireshark
9C:AD:EF,Obihai Technology Inc.,Wireshark
9C:AE:D3,Seiko Epson Corporation,Wireshark
9C:AF:6F,Itel Mobile Limited,Wireshark
9C:B0:08,Ubiquitous Computing Technology Corporation,Wireshark
9C:B2:06,HMS Industrial Networks,Wireshark
9C:B2:B2,Huawei Technologies Co. Ltd,Wireshark
9C:B2:E8,Huawei Technologies Co. Ltd,Wireshark
9C:B6:54,Hewlett Packard,Wireshark
9C:B6:D0,Rivet Networks,Wireshark
9C:B7:0D,Liteon Technology Corporation,Wireshark
9C:B7:93,Creatcomm Technology Inc.,Wireshark
9C:B8:B4,AMPAK Technology Inc.,Wireshark
9C:BB:98,Shen Zhen RND Electronic Co. Ltd,Wireshark
9C:BC:F0,Xiaomi Communications Co Ltd,Wireshark
9C:BD:6E,DERA Co. Ltd,Wireshark
9C:BD:9D,SkyDisk Inc.,Wireshark
9C:BE:E0,Biosoundlab Co. Ltd.,Wireshark
9C:BF:0D,Framework Computer LLC,Wireshark
9C:BF:CD,Huawei Technologies Co. Ltd,Wireshark
9C:C0:77,PrintCounts LLC,Wireshark
9C:C0:D2,Conductix-Wampfler GmbH,Wireshark
9C:C1:2D,GD Midea Air-Conditioning Equipment Co. Ltd.,Wireshark
9C:C1:72,Huawei Technologies Co. Ltd,Wireshark
9C:C2:C4,Inspur Electronic Information Industry Co. Ltd.,Wireshark
9C:C7:A6,AVM GmbH,Wireshark
9C:C7:D1,SHARP Corporation,Wireshark
9C:C8:93,Juniper Networks,Wireshark
9C:C8:AE,Becton Dickinson and Company,Wireshark
9C:C8:FC,ARRIS Group Inc.,Wireshark
9C:C9:50,Baumer Holding,Wireshark
9C:C9:EB,Netgear,Wireshark
9C:CA:D9,Nokia Corporation,Wireshark
9C:CB:F7,Cloud Star Technology Co. Ltd.,Wireshark
9C:CC:83,Juniper Networks,Wireshark
9C:CD:82,Cheng Uei Precision Industry Co. Ltd,Wireshark
9C:D1:D0,Guangzhou Ronsuo Electronic Technology Co. Ltd,Wireshark
9C:D2:1E,Hon Hai Precision Ind. Co. Ltd.,Wireshark
9C:D2:4B,zte corporation,Wireshark
9C:D3:32,PLC Technology Ltd,Wireshark
9C:D3:5B,Samsung Electronics Co. Ltd,Wireshark
9C:D3:6D,Netgear,Wireshark
9C:D4:8B,Innolux Technology Europe BV,Wireshark
9C:D6:43,D-Link International,Wireshark
9C:D8:E3,Wuhan Huazhong Numerical Control Co. Ltd,Wireshark
9C:D9:17,Motorola Mobility LLC a Lenovo Company,Wireshark
9C:D9:CB,Lesira Manufacturing Pty Ltd,Wireshark
9C:DA:3E,Intel Corporate,Wireshark
9C:DB:07,Yellowtec GmbH,Wireshark
9C:DB:AF,Huawei Technologies Co. Ltd,Wireshark
9C:DB:CB,Wuhan Funshion Online Technologies Co. Ltd,Wireshark
9C:DC:71,Hewlett Packard Enterprise,Wireshark
9C:DD:1F,Intelligent Steward Co. Ltd,Wireshark
9C:DE:4D,ML vision Co. Ltd,Wireshark
9C:DF:03,Harman/Becker Automotive Systems GmbH,Wireshark
9C:DF:B1,Shenzhen Crave Communication Co. LTD,Wireshark
9C:E0:41,Nokia,Wireshark
9C:E0:63,Samsung Electronics Co. Ltd,Wireshark
9C:E1:0E,NCTech Ltd,Wireshark
9C:E1:D6,Junger Audio-Studiotechnik GmbH,Wireshark
9C:E2:30,Julong Co Ltd.,Wireshark
9C:E3:3F,Apple Inc.,Wireshark
9C:E3:74,Huawei Technologies Co. Ltd,Wireshark
9C:E6:35,Nintendo Co. Ltd.,Wireshark
9C:E6:5E,Apple Inc.,Wireshark
9C:E6:E7,Samsung Electronics Co. Ltd,Wireshark
9C:E7:BD,Winduskorea co. Ltd,Wireshark
9C:E8:2B,vivo Mobile Communication Co. Ltd.,Wireshark
9C:E8:95,New H3C Technologies Co. Ltd,Wireshark
9C:E9:1C,zte corporation,Wireshark
9C:E9:51,Shenzhen Sang Fei Consumer Communications Ltd. Co.,Wireshark
9C:EA:97,Honor Device Co. Ltd.,Wireshark
9C:EB:E8,BizLink (Kunshan) Co. Ltd,Wireshark
9C:EC:61,Huawei Device Co. Ltd.,Wireshark
9C:ED:FA,EVUlution AG,Wireshark
9C:EF:D5,Panda Wireless Inc.,Wireshark
9C:F0:29,Integrated Device Technology (Malaysia) Sdn. Bhd.,Wireshark
9C:F1:55,Nokia,Wireshark
9C:F3:87,Apple Inc.,Wireshark
9C:F4:8E,Apple Inc.,Wireshark
9C:F5:31,Guangdong Oppo Mobile Telecommunications Corp. Ltd,Wireshark
9C:F6:1A,Carrier Fire & Security,Wireshark
9C:F6:7D,Ricardo Prague s.r.o.,Wireshark
9C:F6:DD,IEEE Registration Authority,Wireshark
9C:F8:6B,AgiTech Distribution Limited,Wireshark
9C:F8:DB,shenzhen eyunmei technology co Ltd,Wireshark
9C:F9:38,AREVA NP GmbH,Wireshark
9C:FA:3C,Daeyoung Electronics,Wireshark
9C:FB:77,Guangdong Oppo Mobile Telecommunications Corp. Ltd,Wireshark
9C:FB:D5,vivo Mobile Communication Co. Ltd.,Wireshark
9C:FB:F1,MESOMATIC GmbH & Co.KG,Wireshark
9C:FC:01,Apple Inc.,Wireshark
9C:FC:28,Apple Inc.,Wireshark
9C:FC:D1,Aetheris Technology (Shanghai) Co. Ltd.,Wireshark
9C:FC:E8,Intel Corporate,Wireshark
9C:FE:A1,Fiberhome Telecommunication Technologies Co. Ltd,Wireshark
9C:FF:BE,OTSL Inc.,Wireshark
9C:FF:C2,AVI Systems GmbH,Wireshark
A0:02:4A,IEEE Registration Authority,Wireshark
A0:02:DC,Amazon Technologies Inc.,Wireshark
A0:03:63,Robert Bosch Healthcare GmbH,Wireshark
A0:04:3E,Parker Hannifin Manufacturing Germany GmbH & Co. KG,Wireshark
A0:04:60,Netgear,Wireshark
A0:06:27,NEXPA System,Wireshark
A0:07:98,Samsung Electronics Co. Ltd,Wireshark
A0:07:B6,Advanced Technical Support Inc.,Wireshark
A0:08:6F,Huawei Technologies Co. Ltd,Wireshark
A0:09:2E,zte corporation,Wireshark
A0:09:4C,CenturyLink,Wireshark
A0:09:ED,Avaya Inc,Wireshark
A0:0A:BF,Wieson Technologies Co. Ltd.,Wireshark
A0:0B:BA,Samsung Electro Mechanics Co. Ltd.,Wireshark
A0:0C:A1,SKTB SKiT,Wireshark
A0:10:77,zte corporation,Wireshark
A0:10:81,Samsung Electronics Co. Ltd,Wireshark
A0:12:90,Avaya Inc,Wireshark
A0:12:DB,Tabuchi Electric Co. Ltd,Wireshark
A0:13:3B,HiTi Digital Inc.,Wireshark
A0:13:CB,Fiberhome Telecommunication Technologies Co. Ltd,Wireshark
A0:14:3D,Parrot Sa,Wireshark
A0:16:5C,Triteka LTD,Wireshark
A0:17:F1,Allwinner Technology Co. Ltd,Wireshark
A0:18:28,Apple Inc.,Wireshark
A0:18:42,Comtrend Corporation,Wireshark
A0:18:59,Shenzhen Yidashi Electronics Co Ltd,Wireshark
A0:19:17,Bertel S.p.a.,Wireshark
A0:19:B2,IEEE Registration Authority,Wireshark
A0:1B:29,Sagemcom Broadband SAS,Wireshark
A0:1C:05,Nimax Telecom Co. Ltd.,Wireshark
A0:1C:87,Union Man Technology Co. Ltd,Wireshark
A0:1C:8D,Huawei Technologies Co. Ltd,Wireshark
A0:1D:48,Hewlett Packard,Wireshark
A0:1E:0B,MINIX Technology Limited,Wireshark
A0:20:A6,Espressif Inc.,Wireshark
A0:21:8B,ACE Antenna Co. ltd,Wireshark
A0:21:95,Samsung Electronics Co. Ltd,Wireshark
A0:21:B7,Netgear,Wireshark
A0:22:4E,IEEE Registration Authority,Wireshark
A0:22:DE,vivo Mobile Communication Co. Ltd.,Wireshark
A0:23:1B,TeleComp R&D Corp.,Wireshark
A0:24:F9,Chengdu InnovaTest Technology Co. Ltd,Wireshark
A0:27:B6,Samsung Electronics Co. Ltd,Wireshark
A0:28:33,IEEE Registration Authority,Wireshark
A0:28:ED,HMD Global Oy,Wireshark
A0:29:19,Dell Inc.,Wireshark
A0:29:42,Intel Corporate,Wireshark
A0:29:BD,Team Group Inc,Wireshark
A0:2B:B8,Hewlett Packard,Wireshark
A0:2C:36,Fn-Link Technology Limited,Wireshark
A0:2D:13,AirTies Wireless Networks,Wireshark
A0:2E:F3,United Integrated Services Co. Led.,Wireshark
A0:31:31,Procenne Digital Security,Wireshark
A0:31:DB,Huawei Technologies Co. Ltd,Wireshark
A0:31:EB,Semikron Elektronik GmbH & Co. KG,Wireshark
A0:32:99,Lenovo (Beijing) Co. Ltd.,Wireshark
A0:34:1B,Adero Inc,Wireshark
A0:36:79,Huawei Technologies Co. Ltd,Wireshark
A0:36:9F,Intel Corporate,Wireshark
A0:36:BC,ASUSTek COMPUTER INC.,Wireshark
A0:36:F0,Comprehensive Power,Wireshark
A0:36:FA,Ettus Research LLC,Wireshark
A0:37:68,Shenzhen E-Life Intelligence Technology Co. Ltd.,Wireshark
A0:38:F8,OURA Health Oy,Wireshark
A0:39:75,Leo Bodnar Electronics Ltd,Wireshark
A0:39:EE,Sagemcom Broadband SAS,Wireshark
A0:39:F7,LG Electronics (Mobile Communications),Wireshark
A0:3A:75,PSS Belgium N.V.,Wireshark
A0:3B:01,Kyung In Electronics,Wireshark
A0:3B:1B,Inspire Tech,Wireshark
A0:3B:E3,Apple Inc.,Wireshark
A0:3C:31,Shenzhen Belon Technology CO. Ltd,Wireshark
A0:3E:6B,IEEE Registration Authority,Wireshark
A0:40:25,Actioncable Inc.,Wireshark
A0:40:41,SAMWONFA Co. Ltd.,Wireshark
A0:40:6F,Huawei Technologies Co. Ltd,Wireshark
A0:40:A0,Netgear,Wireshark
A0:41:2D,Lansen Systems AB,Wireshark
A0:41:47,Huawei Device Co. Ltd.,Wireshark
A0:41:5E,Opsens Solution Inc.,Wireshark
A0:41:A7,NL Ministry of Defense,Wireshark
A0:42:3F,Tyan Computer Corp,Wireshark
A0:42:46,IT Telecom Co. Ltd.,Wireshark
A0:42:D1,Huawei Device Co. Ltd.,Wireshark
A0:43:B0,Hangzhou BroadLink Technology Co. Ltd,Wireshark
A0:43:DB,Sitael S.p.A.,Wireshark
A0:44:5C,Huawei Technologies Co. Ltd,Wireshark
A0:44:66,Intellics,Wireshark
A0:44:F3,RafaelMicro,Wireshark
A0:46:5A,Motorola Mobility LLC a Lenovo Company,Wireshark
A0:47:D7,Best IT World (India) Pvt Ltd,Wireshark
A0:48:1C,Hewlett Packard,Wireshark
A0:4A:5E,Microsoft Corporation,Wireshark
A0:4C:0C,Shenzhen Skyworth Digital Technology CO. Ltd,Wireshark
A0:4C:5B,Shenzhen TINNO Mobile Technology Corp.,Wireshark
A0:4C:C1,Helixtech Corp.,Wireshark
A0:4E:01,CENTRAL ENGINEERING co. Ltd.,Wireshark
A0:4E:04,Nokia Corporation,Wireshark
A0:4E:A7,Apple Inc.,Wireshark
A0:4E:CF,Apple Inc.,Wireshark
A0:4F:85,LG Electronics (Mobile Communications),Wireshark
A0:4F:D4,ADB Broadband Italia,Wireshark
A0:51:0B,Intel Corporate,Wireshark
A0:51:C6,Avaya Inc,Wireshark
A0:53:94,Shenzhen zediel co. Ltd.,Wireshark
A0:55:DE,ARRIS Group Inc.,Wireshark
A0:56:B2,Harman/Becker Automotive Systems GmbH,Wireshark
A0:56:F3,Apple Inc.,Wireshark
A0:57:E3,Huawei Technologies Co. Ltd,Wireshark
A0:59:3A,V.D.S. Video Display Systems srl,Wireshark
A0:59:50,Intel Corporate,Wireshark
A0:5A:A4,Grand Products Nevada Inc.,Wireshark
A0:5B:21,ENVINET GmbH,Wireshark
A0:5D:C1,TMCT Co. LTD.,Wireshark
A0:5D:E7,DIRECTV Inc.,Wireshark
A0:5E:6B,MELPER Co. Ltd.,Wireshark
A0:60:32,Amcrest Technologies,Wireshark
A0:60:90,Samsung Electronics Co. Ltd,Wireshark
A0:62:60,Private,Wireshark
A0:62:FB,Hisense Visual Technology Co. Ltd,Wireshark
A0:63:91,Netgear,Wireshark
A0:64:8F,Askey Computer Corp,Wireshark
A0:65:18,Vnpt Technology,Wireshark
A0:66:10,Fujitsu Limited,Wireshark
A0:66:36,Intracom SA Telecom Solutions,Wireshark
A0:67:20,China Dragon Technology Limited,Wireshark
A0:67:BE,Sicon srl,Wireshark
A0:68:1C,GD Midea Air-Conditioning Equipment Co. Ltd.,Wireshark
A0:68:7E,ARRIS Group Inc.,Wireshark
A0:69:74,Honor Device Co. Ltd.,Wireshark
A0:69:86,Wellav Technologies Ltd,Wireshark
A0:69:D9,New H3C Technologies Co. Ltd,Wireshark
A0:6A:00,Verilink Corporation,Wireshark
A0:6A:44,Vizio Inc,Wireshark
A0:6C:65,Texas Instruments,Wireshark
A0:6C:EC,Rim,Wireshark
A0:6D:09,Intelcan Technosystems Inc.,Wireshark
A0:6E:50,Nanotek Elektronik Sistemler Ltd. Sti.,Wireshark
A0:6F:AA,LG Innotek,Wireshark
A0:70:99,Beijing Huacan Electronics Co. Ltd,Wireshark
A0:70:B7,Huawei Technologies Co. Ltd,Wireshark
A0:71:A9,Nokia Corporation,Wireshark
A0:72:2C,HUMAX Co. Ltd.,Wireshark
A0:72:E4,Nj System Co. Ltd,Wireshark
A0:73:32,Cashmaster International Limited,Wireshark
A0:73:FC,Rancore Technologies Private Limited,Wireshark
A0:75:91,Samsung Electronics Co. Ltd,Wireshark
A0:75:EA,BoxLock Inc.,Wireshark
A0:76:4E,Espressif Inc.,Wireshark
A0:77:51,ASMedia Technology Inc.,Wireshark
A0:77:71,Vialis BV,Wireshark
A0:78:17,Apple Inc.,Wireshark
A0:78:BA,Pantech Co. Ltd.,Wireshark
A0:80:69,Intel Corporate,Wireshark
